id,worker_id,action,timestamp,location_id,work_id,worker_profession
2023,10,Clock In,2025-01-24T08:28:00,,,Steel Fixer
2024,10,Clock Out,2025-01-24T18:28:00,4.0,1.0,Steel Fixer
2025,11,Clock In,2025-01-24T08:01:00,,,Site Manager
2026,11,Clock Out,2025-01-24T18:01:00,5.0,29.0,Site Manager
2027,2,Clock In,2025-01-25T08:22:00,,,Slinger
2028,2,Clock Out,2025-01-25T16:22:00,7.0,2.0,Slinger
2029,4,Clock In,2025-01-25T08:23:00,,,Assembler
2030,4,Clock Out,2025-01-25T15:23:00,2.0,36.0,Assembler
2031,5,Clock In,2025-01-25T08:17:00,,,Assembler
2032,5,Clock Out,2025-01-25T16:17:00,6.0,9.0,Assembler
2033,6,Clock In,2025-01-25T08:02:00,,,Slinger
2034,6,Clock Out,2025-01-25T18:02:00,2.0,6.0,Slinger
2035,7,Clock In,2025-01-25T08:27:00,,,Assembler
2036,7,Clock Out,2025-01-25T15:27:00,3.0,31.0,Assembler
2037,8,Clock In,2025-01-25T08:13:00,,,Assembler
2038,8,Clock Out,2025-01-25T15:13:00,1.0,34.0,Assembler
2039,9,Clock In,2025-01-25T08:13:00,,,Shuttering Carpenter
2040,9,Clock Out,2025-01-25T15:13:00,5.0,17.0,Shuttering Carpenter
2041,10,Clock In,2025-01-25T08:30:00,,,Steel Fixer
2042,10,Clock Out,2025-01-25T16:30:00,3.0,19.0,Steel Fixer
2043,1,Clock In,2025-01-26T08:19:00,,,Shuttering Carpenter
2044,1,Clock Out,2025-01-26T16:19:00,6.0,7.0,Shuttering Carpenter
2045,2,Clock In,2025-01-26T08:17:00,,,Slinger
2046,2,Clock Out,2025-01-26T18:17:00,2.0,25.0,Slinger
2047,3,Clock In,2025-01-26T08:17:00,,,Assembler
2048,3,Clock Out,2025-01-26T17:17:00,4.0,24.0,Assembler
2049,4,Clock In,2025-01-26T08:16:00,,,Assembler
2050,4,Clock Out,2025-01-26T15:16:00,4.0,9.0,Assembler
2051,5,Clock In,2025-01-26T08:25:00,,,Assembler
2052,5,Clock Out,2025-01-26T17:25:00,7.0,1.0,Assembler
2053,6,Clock In,2025-01-26T08:04:00,,,Slinger
2054,6,Clock Out,2025-01-26T18:04:00,3.0,19.0,Slinger
2055,7,Clock In,2025-01-26T08:14:00,,,Assembler
2056,7,Clock Out,2025-01-26T15:14:00,4.0,36.0,Assembler
2057,9,Clock In,2025-01-26T08:27:00,,,Shuttering Carpenter
2058,9,Clock Out,2025-01-26T15:27:00,6.0,31.0,Shuttering Carpenter
2059,10,Clock In,2025-01-26T08:06:00,,,Steel Fixer
2060,10,Clock Out,2025-01-26T17:06:00,3.0,42.0,Steel Fixer
2061,1,Clock In,2025-01-27T08:21:00,,,Shuttering Carpenter
2062,1,Clock Out,2025-01-27T15:21:00,1.0,11.0,Shuttering Carpenter
2063,3,Clock In,2025-01-27T08:14:00,,,Assembler
2064,3,Clock Out,2025-01-27T16:14:00,4.0,5.0,Assembler
2065,5,Clock In,2025-01-27T08:16:00,,,Assembler
2066,5,Clock Out,2025-01-27T18:16:00,5.0,27.0,Assembler
2067,6,Clock In,2025-01-27T08:16:00,,,Slinger
2068,6,Clock Out,2025-01-27T16:16:00,1.0,26.0,Slinger
2069,7,Clock In,2025-01-27T08:24:00,,,Assembler
2070,7,Clock Out,2025-01-27T17:24:00,6.0,5.0,Assembler
2071,8,Clock In,2025-01-27T08:29:00,,,Assembler
2072,8,Clock Out,2025-01-27T16:29:00,3.0,3.0,Assembler
2073,9,Clock In,2025-01-27T08:04:00,,,Shuttering Carpenter
2074,9,Clock Out,2025-01-27T15:04:00,7.0,11.0,Shuttering Carpenter
2075,11,Clock In,2025-01-27T08:07:00,,,Site Manager
2076,11,Clock Out,2025-01-27T15:07:00,2.0,2.0,Site Manager
2077,1,Clock In,2025-01-28T08:22:00,,,Shuttering Carpenter
2078,1,Clock Out,2025-01-28T15:22:00,3.0,8.0,Shuttering Carpenter
2079,2,Clock In,2025-01-28T08:07:00,,,Slinger
2080,2,Clock Out,2025-01-28T18:07:00,3.0,25.0,Slinger
2081,4,Clock In,2025-01-28T08:12:00,,,Assembler
2082,4,Clock Out,2025-01-28T17:12:00,2.0,5.0,Assembler
2083,5,Clock In,2025-01-28T08:18:00,,,Assembler
2084,5,Clock Out,2025-01-28T16:18:00,4.0,10.0,Assembler
2085,6,Clock In,2025-01-28T08:07:00,,,Slinger
2086,6,Clock Out,2025-01-28T17:07:00,7.0,23.0,Slinger
2087,7,Clock In,2025-01-28T08:12:00,,,Assembler
2088,7,Clock Out,2025-01-28T17:12:00,7.0,35.0,Assembler
2089,9,Clock In,2025-01-28T08:14:00,,,Shuttering Carpenter
2090,9,Clock Out,2025-01-28T15:14:00,3.0,9.0,Shuttering Carpenter
2091,10,Clock In,2025-01-28T08:30:00,,,Steel Fixer
2092,10,Clock Out,2025-01-28T17:30:00,1.0,34.0,Steel Fixer
2093,11,Clock In,2025-01-28T08:05:00,,,Site Manager
2094,11,Clock Out,2025-01-28T16:05:00,3.0,13.0,Site Manager
2095,1,Clock In,2025-01-29T08:16:00,,,Shuttering Carpenter
2096,1,Clock Out,2025-01-29T18:16:00,4.0,3.0,Shuttering Carpenter
2097,2,Clock In,2025-01-29T08:30:00,,,Slinger
2098,2,Clock Out,2025-01-29T18:30:00,2.0,37.0,Slinger
2099,3,Clock In,2025-01-29T08:20:00,,,Assembler
2100,3,Clock Out,2025-01-29T16:20:00,3.0,26.0,Assembler
2101,5,Clock In,2025-01-29T08:28:00,,,Assembler
2102,5,Clock Out,2025-01-29T17:28:00,6.0,8.0,Assembler
2103,7,Clock In,2025-01-29T08:05:00,,,Assembler
2104,7,Clock Out,2025-01-29T17:05:00,2.0,23.0,Assembler
2105,8,Clock In,2025-01-29T08:26:00,,,Assembler
2106,8,Clock Out,2025-01-29T16:26:00,3.0,2.0,Assembler
2107,9,Clock In,2025-01-29T08:18:00,,,Shuttering Carpenter
2108,9,Clock Out,2025-01-29T15:18:00,1.0,38.0,Shuttering Carpenter
2109,10,Clock In,2025-01-29T08:24:00,,,Steel Fixer
2110,10,Clock Out,2025-01-29T15:24:00,4.0,23.0,Steel Fixer
2111,3,Clock In,2025-01-30T08:30:00,,,Assembler
2112,3,Clock Out,2025-01-30T16:30:00,6.0,8.0,Assembler
2113,4,Clock In,2025-01-30T08:23:00,,,Assembler
2114,4,Clock Out,2025-01-30T16:23:00,6.0,12.0,Assembler
2115,5,Clock In,2025-01-30T08:20:00,,,Assembler
2116,5,Clock Out,2025-01-30T18:20:00,2.0,38.0,Assembler
2117,6,Clock In,2025-01-30T08:16:00,,,Slinger
2118,6,Clock Out,2025-01-30T15:16:00,2.0,27.0,Slinger
2119,7,Clock In,2025-01-30T08:19:00,,,Assembler
2120,7,Clock Out,2025-01-30T15:19:00,2.0,26.0,Assembler
2121,8,Clock In,2025-01-30T08:14:00,,,Assembler
2122,8,Clock Out,2025-01-30T17:14:00,4.0,37.0,Assembler
2123,9,Clock In,2025-01-30T08:30:00,,,Shuttering Carpenter
2124,9,Clock Out,2025-01-30T18:30:00,4.0,27.0,Shuttering Carpenter
2125,10,Clock In,2025-01-30T08:11:00,,,Steel Fixer
2126,10,Clock Out,2025-01-30T16:11:00,5.0,1.0,Steel Fixer
2127,11,Clock In,2025-01-30T08:26:00,,,Site Manager
2128,11,Clock Out,2025-01-30T17:26:00,5.0,17.0,Site Manager
2129,1,Clock In,2025-01-31T08:12:00,,,Shuttering Carpenter
2130,1,Clock Out,2025-01-31T15:12:00,3.0,7.0,Shuttering Carpenter
2131,3,Clock In,2025-01-31T08:05:00,,,Assembler
2132,3,Clock Out,2025-01-31T18:05:00,1.0,26.0,Assembler
2133,4,Clock In,2025-01-31T08:12:00,,,Assembler
2134,4,Clock Out,2025-01-31T15:12:00,3.0,5.0,Assembler
2135,5,Clock In,2025-01-31T08:18:00,,,Assembler
2136,5,Clock Out,2025-01-31T15:18:00,1.0,34.0,Assembler
2137,7,Clock In,2025-01-31T08:05:00,,,Assembler
2138,7,Clock Out,2025-01-31T15:05:00,7.0,13.0,Assembler
2139,8,Clock In,2025-01-31T08:14:00,,,Assembler
2140,8,Clock Out,2025-01-31T16:14:00,4.0,21.0,Assembler
2141,9,Clock In,2025-01-31T08:22:00,,,Shuttering Carpenter
2142,9,Clock Out,2025-01-31T15:22:00,1.0,22.0,Shuttering Carpenter
2143,10,Clock In,2025-01-31T08:02:00,,,Steel Fixer
2144,10,Clock Out,2025-01-31T17:02:00,1.0,36.0,Steel Fixer
2145,11,Clock In,2025-01-31T08:18:00,,,Site Manager
2146,11,Clock Out,2025-01-31T15:18:00,1.0,42.0,Site Manager
2147,1,Clock In,2025-02-01T08:08:00,,,Shuttering Carpenter
2148,1,Clock Out,2025-02-01T17:08:00,2.0,20.0,Shuttering Carpenter
2149,2,Clock In,2025-02-01T08:05:00,,,Slinger
2150,2,Clock Out,2025-02-01T15:05:00,6.0,26.0,Slinger
2151,3,Clock In,2025-02-01T08:01:00,,,Assembler
2152,3,Clock Out,2025-02-01T17:01:00,3.0,5.0,Assembler
2153,4,Clock In,2025-02-01T08:13:00,,,Assembler
2154,4,Clock Out,2025-02-01T18:13:00,1.0,18.0,Assembler
2155,5,Clock In,2025-02-01T08:10:00,,,Assembler
2156,5,Clock Out,2025-02-01T16:10:00,3.0,2.0,Assembler
2157,6,Clock In,2025-02-01T08:26:00,,,Slinger
2158,6,Clock Out,2025-02-01T17:26:00,1.0,42.0,Slinger
2159,8,Clock In,2025-02-01T08:28:00,,,Assembler
2160,8,Clock Out,2025-02-01T15:28:00,2.0,5.0,Assembler
2161,9,Clock In,2025-02-01T08:21:00,,,Shuttering Carpenter
2162,9,Clock Out,2025-02-01T18:21:00,4.0,39.0,Shuttering Carpenter
2163,10,Clock In,2025-02-01T08:13:00,,,Steel Fixer
2164,10,Clock Out,2025-02-01T15:13:00,5.0,6.0,Steel Fixer
2165,11,Clock In,2025-02-01T08:10:00,,,Site Manager
2166,11,Clock Out,2025-02-01T18:10:00,6.0,41.0,Site Manager
2167,3,Clock In,2025-02-02T08:11:00,,,Assembler
2168,3,Clock Out,2025-02-02T18:11:00,7.0,1.0,Assembler
2169,4,Clock In,2025-02-02T08:24:00,,,Assembler
2170,4,Clock Out,2025-02-02T18:24:00,4.0,24.0,Assembler
2171,5,Clock In,2025-02-02T08:15:00,,,Assembler
2172,5,Clock Out,2025-02-02T18:15:00,4.0,37.0,Assembler
2173,6,Clock In,2025-02-02T08:18:00,,,Slinger
2174,6,Clock Out,2025-02-02T16:18:00,4.0,6.0,Slinger
2175,7,Clock In,2025-02-02T08:00:00,,,Assembler
2176,7,Clock Out,2025-02-02T18:00:00,2.0,42.0,Assembler
2177,8,Clock In,2025-02-02T08:30:00,,,Assembler
2178,8,Clock Out,2025-02-02T15:30:00,1.0,28.0,Assembler
2179,9,Clock In,2025-02-02T08:07:00,,,Shuttering Carpenter
2180,9,Clock Out,2025-02-02T18:07:00,4.0,19.0,Shuttering Carpenter
2181,10,Clock In,2025-02-02T08:20:00,,,Steel Fixer
2182,10,Clock Out,2025-02-02T15:20:00,1.0,10.0,Steel Fixer
2183,1,Clock In,2025-02-03T08:14:00,,,Shuttering Carpenter
2184,1,Clock Out,2025-02-03T16:14:00,3.0,21.0,Shuttering Carpenter
2185,2,Clock In,2025-02-03T08:11:00,,,Slinger
2186,2,Clock Out,2025-02-03T17:11:00,1.0,10.0,Slinger
2187,3,Clock In,2025-02-03T08:14:00,,,Assembler
2188,3,Clock Out,2025-02-03T16:14:00,6.0,41.0,Assembler
2189,4,Clock In,2025-02-03T08:17:00,,,Assembler
2190,4,Clock Out,2025-02-03T18:17:00,3.0,21.0,Assembler
2191,6,Clock In,2025-02-03T08:18:00,,,Slinger
2192,6,Clock Out,2025-02-03T15:18:00,7.0,14.0,Slinger
2193,7,Clock In,2025-02-03T08:20:00,,,Assembler
2194,7,Clock Out,2025-02-03T16:20:00,4.0,7.0,Assembler
2195,8,Clock In,2025-02-03T08:27:00,,,Assembler
2196,8,Clock Out,2025-02-03T17:27:00,7.0,41.0,Assembler
2197,9,Clock In,2025-02-03T08:09:00,,,Shuttering Carpenter
2198,9,Clock Out,2025-02-03T15:09:00,6.0,4.0,Shuttering Carpenter
2199,10,Clock In,2025-02-03T08:20:00,,,Steel Fixer
2200,10,Clock Out,2025-02-03T18:20:00,3.0,32.0,Steel Fixer
2201,11,Clock In,2025-02-03T08:17:00,,,Site Manager
2202,11,Clock Out,2025-02-03T18:17:00,4.0,32.0,Site Manager
2203,1,Clock In,2025-02-04T08:16:00,,,Shuttering Carpenter
2204,1,Clock Out,2025-02-04T18:16:00,1.0,7.0,Shuttering Carpenter
2205,2,Clock In,2025-02-04T08:19:00,,,Slinger
2206,2,Clock Out,2025-02-04T16:19:00,6.0,9.0,Slinger
2207,3,Clock In,2025-02-04T08:06:00,,,Assembler
2208,3,Clock Out,2025-02-04T15:06:00,2.0,5.0,Assembler
2209,4,Clock In,2025-02-04T08:19:00,,,Assembler
2210,4,Clock Out,2025-02-04T17:19:00,4.0,5.0,Assembler
2211,5,Clock In,2025-02-04T08:22:00,,,Assembler
2212,5,Clock Out,2025-02-04T16:22:00,6.0,18.0,Assembler
2213,6,Clock In,2025-02-04T08:03:00,,,Slinger
2214,6,Clock Out,2025-02-04T15:03:00,1.0,3.0,Slinger
2215,7,Clock In,2025-02-04T08:19:00,,,Assembler
2216,7,Clock Out,2025-02-04T15:19:00,5.0,14.0,Assembler
2217,8,Clock In,2025-02-04T08:20:00,,,Assembler
2218,8,Clock Out,2025-02-04T17:20:00,1.0,6.0,Assembler
2219,9,Clock In,2025-02-04T08:23:00,,,Shuttering Carpenter
2220,9,Clock Out,2025-02-04T17:23:00,4.0,40.0,Shuttering Carpenter
2221,10,Clock In,2025-02-04T08:29:00,,,Steel Fixer
2222,10,Clock Out,2025-02-04T17:29:00,7.0,1.0,Steel Fixer
2223,11,Clock In,2025-02-04T08:14:00,,,Site Manager
2224,11,Clock Out,2025-02-04T15:14:00,4.0,23.0,Site Manager
2225,1,Clock In,2025-02-05T08:28:00,,,Shuttering Carpenter
2226,1,Clock Out,2025-02-05T17:28:00,7.0,17.0,Shuttering Carpenter
2227,2,Clock In,2025-02-05T08:07:00,,,Slinger
2228,2,Clock Out,2025-02-05T18:07:00,4.0,28.0,Slinger
2229,3,Clock In,2025-02-05T08:01:00,,,Assembler
2230,3,Clock Out,2025-02-05T17:01:00,2.0,19.0,Assembler
2231,4,Clock In,2025-02-05T08:21:00,,,Assembler
2232,4,Clock Out,2025-02-05T18:21:00,3.0,26.0,Assembler
2233,5,Clock In,2025-02-05T08:14:00,,,Assembler
2234,5,Clock Out,2025-02-05T16:14:00,3.0,41.0,Assembler
2235,6,Clock In,2025-02-05T08:26:00,,,Slinger
2236,6,Clock Out,2025-02-05T17:26:00,6.0,34.0,Slinger
2237,7,Clock In,2025-02-05T08:04:00,,,Assembler
2238,7,Clock Out,2025-02-05T17:04:00,2.0,12.0,Assembler
2239,9,Clock In,2025-02-05T08:29:00,,,Shuttering Carpenter
2240,9,Clock Out,2025-02-05T15:29:00,5.0,30.0,Shuttering Carpenter
2241,10,Clock In,2025-02-05T08:27:00,,,Steel Fixer
2242,10,Clock Out,2025-02-05T18:27:00,3.0,9.0,Steel Fixer
2243,11,Clock In,2025-02-05T08:09:00,,,Site Manager
2244,11,Clock Out,2025-02-05T17:09:00,2.0,1.0,Site Manager
2245,1,Clock In,2025-02-06T08:21:00,,,Shuttering Carpenter
2246,1,Clock Out,2025-02-06T15:21:00,6.0,38.0,Shuttering Carpenter
2247,2,Clock In,2025-02-06T08:07:00,,,Slinger
2248,2,Clock Out,2025-02-06T15:07:00,2.0,3.0,Slinger
2249,3,Clock In,2025-02-06T08:24:00,,,Assembler
2250,3,Clock Out,2025-02-06T15:24:00,6.0,2.0,Assembler
2251,4,Clock In,2025-02-06T08:09:00,,,Assembler
2252,4,Clock Out,2025-02-06T18:09:00,3.0,20.0,Assembler
2253,5,Clock In,2025-02-06T08:10:00,,,Assembler
2254,5,Clock Out,2025-02-06T18:10:00,4.0,30.0,Assembler
2255,6,Clock In,2025-02-06T08:17:00,,,Slinger
2256,6,Clock Out,2025-02-06T15:17:00,6.0,10.0,Slinger
2257,7,Clock In,2025-02-06T08:06:00,,,Assembler
2258,7,Clock Out,2025-02-06T16:06:00,4.0,2.0,Assembler
2259,8,Clock In,2025-02-06T08:05:00,,,Assembler
2260,8,Clock Out,2025-02-06T15:05:00,3.0,12.0,Assembler
2261,9,Clock In,2025-02-06T08:14:00,,,Shuttering Carpenter
2262,9,Clock Out,2025-02-06T15:14:00,4.0,28.0,Shuttering Carpenter
2263,10,Clock In,2025-02-06T08:15:00,,,Steel Fixer
2264,10,Clock Out,2025-02-06T17:15:00,1.0,38.0,Steel Fixer
2265,11,Clock In,2025-02-06T08:14:00,,,Site Manager
2266,11,Clock Out,2025-02-06T16:14:00,5.0,13.0,Site Manager
2267,1,Clock In,2025-02-07T08:27:00,,,Shuttering Carpenter
2268,1,Clock Out,2025-02-07T15:27:00,4.0,14.0,Shuttering Carpenter
2269,3,Clock In,2025-02-07T08:28:00,,,Assembler
2270,3,Clock Out,2025-02-07T18:28:00,2.0,27.0,Assembler
2271,4,Clock In,2025-02-07T08:20:00,,,Assembler
2272,4,Clock Out,2025-02-07T17:20:00,1.0,37.0,Assembler
2273,5,Clock In,2025-02-07T08:29:00,,,Assembler
2274,5,Clock Out,2025-02-07T17:29:00,1.0,14.0,Assembler
2275,6,Clock In,2025-02-07T08:23:00,,,Slinger
2276,6,Clock Out,2025-02-07T17:23:00,6.0,7.0,Slinger
2277,8,Clock In,2025-02-07T08:00:00,,,Assembler
2278,8,Clock Out,2025-02-07T16:00:00,6.0,6.0,Assembler
2279,10,Clock In,2025-02-07T08:02:00,,,Steel Fixer
2280,10,Clock Out,2025-02-07T17:02:00,6.0,18.0,Steel Fixer
2281,11,Clock In,2025-02-07T08:09:00,,,Site Manager
2282,11,Clock Out,2025-02-07T15:09:00,2.0,6.0,Site Manager
2283,1,Clock In,2025-02-08T08:24:00,,,Shuttering Carpenter
2284,1,Clock Out,2025-02-08T18:24:00,5.0,3.0,Shuttering Carpenter
2285,2,Clock In,2025-02-08T08:20:00,,,Slinger
2286,2,Clock Out,2025-02-08T17:20:00,5.0,35.0,Slinger
2287,3,Clock In,2025-02-08T08:30:00,,,Assembler
2288,3,Clock Out,2025-02-08T18:30:00,3.0,25.0,Assembler
2289,4,Clock In,2025-02-08T08:11:00,,,Assembler
2290,4,Clock Out,2025-02-08T15:11:00,4.0,26.0,Assembler
2291,5,Clock In,2025-02-08T08:26:00,,,Assembler
2292,5,Clock Out,2025-02-08T18:26:00,1.0,35.0,Assembler
2293,6,Clock In,2025-02-08T08:07:00,,,Slinger
2294,6,Clock Out,2025-02-08T16:07:00,1.0,4.0,Slinger
2295,7,Clock In,2025-02-08T08:05:00,,,Assembler
2296,7,Clock Out,2025-02-08T17:05:00,2.0,2.0,Assembler
2297,8,Clock In,2025-02-08T08:18:00,,,Assembler
2298,8,Clock Out,2025-02-08T16:18:00,1.0,18.0,Assembler
2299,9,Clock In,2025-02-08T08:14:00,,,Shuttering Carpenter
2300,9,Clock Out,2025-02-08T15:14:00,3.0,22.0,Shuttering Carpenter
2301,11,Clock In,2025-02-08T08:02:00,,,Site Manager
2302,11,Clock Out,2025-02-08T18:02:00,7.0,3.0,Site Manager
2303,2,Clock In,2025-02-09T08:18:00,,,Slinger
2304,2,Clock Out,2025-02-09T16:18:00,6.0,18.0,Slinger
2305,3,Clock In,2025-02-09T08:13:00,,,Assembler
2306,3,Clock Out,2025-02-09T18:13:00,4.0,14.0,Assembler
2307,4,Clock In,2025-02-09T08:13:00,,,Assembler
2308,4,Clock Out,2025-02-09T18:13:00,5.0,4.0,Assembler
2309,5,Clock In,2025-02-09T08:27:00,,,Assembler
2310,5,Clock Out,2025-02-09T17:27:00,3.0,36.0,Assembler
2311,6,Clock In,2025-02-09T08:05:00,,,Slinger
2312,6,Clock Out,2025-02-09T15:05:00,2.0,26.0,Slinger
2313,7,Clock In,2025-02-09T08:09:00,,,Assembler
2314,7,Clock Out,2025-02-09T16:09:00,4.0,22.0,Assembler
2315,8,Clock In,2025-02-09T08:02:00,,,Assembler
2316,8,Clock Out,2025-02-09T16:02:00,5.0,6.0,Assembler
2317,9,Clock In,2025-02-09T08:21:00,,,Shuttering Carpenter
2318,9,Clock Out,2025-02-09T16:21:00,7.0,13.0,Shuttering Carpenter
2319,10,Clock In,2025-02-09T08:12:00,,,Steel Fixer
2320,10,Clock Out,2025-02-09T15:12:00,5.0,9.0,Steel Fixer
2321,11,Clock In,2025-02-09T08:22:00,,,Site Manager
2322,11,Clock Out,2025-02-09T16:22:00,1.0,36.0,Site Manager
2323,1,Clock In,2025-02-10T08:16:00,,,Shuttering Carpenter
2324,1,Clock Out,2025-02-10T18:16:00,5.0,39.0,Shuttering Carpenter
2325,2,Clock In,2025-02-10T08:07:00,,,Slinger
2326,2,Clock Out,2025-02-10T17:07:00,4.0,36.0,Slinger
2327,4,Clock In,2025-02-10T08:03:00,,,Assembler
2328,4,Clock Out,2025-02-10T17:03:00,3.0,37.0,Assembler
2329,5,Clock In,2025-02-10T08:11:00,,,Assembler
2330,5,Clock Out,2025-02-10T15:11:00,1.0,13.0,Assembler
2331,6,Clock In,2025-02-10T08:00:00,,,Slinger
2332,6,Clock Out,2025-02-10T17:00:00,2.0,5.0,Slinger
2333,7,Clock In,2025-02-10T08:15:00,,,Assembler
2334,7,Clock Out,2025-02-10T16:15:00,7.0,29.0,Assembler
2335,8,Clock In,2025-02-10T08:30:00,,,Assembler
2336,8,Clock Out,2025-02-10T15:30:00,3.0,10.0,Assembler
2337,9,Clock In,2025-02-10T08:22:00,,,Shuttering Carpenter
2338,9,Clock Out,2025-02-10T18:22:00,3.0,5.0,Shuttering Carpenter
2339,10,Clock In,2025-02-10T08:29:00,,,Steel Fixer
2340,10,Clock Out,2025-02-10T15:29:00,4.0,31.0,Steel Fixer
2341,11,Clock In,2025-02-10T08:06:00,,,Site Manager
2342,11,Clock Out,2025-02-10T18:06:00,3.0,9.0,Site Manager
2343,1,Clock In,2025-02-11T08:24:00,,,Shuttering Carpenter
2344,1,Clock Out,2025-02-11T16:24:00,5.0,38.0,Shuttering Carpenter
2345,2,Clock In,2025-02-11T08:29:00,,,Slinger
2346,2,Clock Out,2025-02-11T16:29:00,1.0,37.0,Slinger
2347,3,Clock In,2025-02-11T08:16:00,,,Assembler
2348,3,Clock Out,2025-02-11T15:16:00,3.0,3.0,Assembler
2349,4,Clock In,2025-02-11T08:00:00,,,Assembler
2350,4,Clock Out,2025-02-11T18:00:00,6.0,29.0,Assembler
2351,5,Clock In,2025-02-11T08:04:00,,,Assembler
2352,5,Clock Out,2025-02-11T16:04:00,2.0,7.0,Assembler
2353,8,Clock In,2025-02-11T08:17:00,,,Assembler
2354,8,Clock Out,2025-02-11T15:17:00,5.0,31.0,Assembler
2355,9,Clock In,2025-02-11T08:01:00,,,Shuttering Carpenter
2356,9,Clock Out,2025-02-11T17:01:00,6.0,28.0,Shuttering Carpenter
2357,10,Clock In,2025-02-11T08:10:00,,,Steel Fixer
2358,10,Clock Out,2025-02-11T18:10:00,2.0,7.0,Steel Fixer
2359,11,Clock In,2025-02-11T08:13:00,,,Site Manager
2360,11,Clock Out,2025-02-11T15:13:00,1.0,13.0,Site Manager
2361,1,Clock In,2025-02-12T08:08:00,,,Shuttering Carpenter
2362,1,Clock Out,2025-02-12T18:08:00,2.0,10.0,Shuttering Carpenter
2363,2,Clock In,2025-02-12T08:29:00,,,Slinger
2364,2,Clock Out,2025-02-12T15:29:00,2.0,29.0,Slinger
2365,3,Clock In,2025-02-12T08:09:00,,,Assembler
2366,3,Clock Out,2025-02-12T18:09:00,1.0,12.0,Assembler
2367,4,Clock In,2025-02-12T08:06:00,,,Assembler
2368,4,Clock Out,2025-02-12T16:06:00,7.0,23.0,Assembler
2369,6,Clock In,2025-02-12T08:18:00,,,Slinger
2370,6,Clock Out,2025-02-12T17:18:00,4.0,30.0,Slinger
2371,7,Clock In,2025-02-12T08:28:00,,,Assembler
2372,7,Clock Out,2025-02-12T17:28:00,1.0,28.0,Assembler
2373,9,Clock In,2025-02-12T08:22:00,,,Shuttering Carpenter
2374,9,Clock Out,2025-02-12T17:22:00,3.0,35.0,Shuttering Carpenter
2375,10,Clock In,2025-02-12T08:19:00,,,Steel Fixer
2376,10,Clock Out,2025-02-12T17:19:00,2.0,29.0,Steel Fixer
2377,11,Clock In,2025-02-12T08:16:00,,,Site Manager
2378,11,Clock Out,2025-02-12T17:16:00,3.0,41.0,Site Manager
2379,1,Clock In,2025-02-13T08:23:00,,,Shuttering Carpenter
2380,1,Clock Out,2025-02-13T15:23:00,3.0,8.0,Shuttering Carpenter
2381,2,Clock In,2025-02-13T08:17:00,,,Slinger
2382,2,Clock Out,2025-02-13T16:17:00,4.0,2.0,Slinger
2383,4,Clock In,2025-02-13T08:21:00,,,Assembler
2384,4,Clock Out,2025-02-13T17:21:00,7.0,32.0,Assembler
2385,5,Clock In,2025-02-13T08:13:00,,,Assembler
2386,5,Clock Out,2025-02-13T17:13:00,3.0,3.0,Assembler
2387,7,Clock In,2025-02-13T08:19:00,,,Assembler
2388,7,Clock Out,2025-02-13T17:19:00,4.0,35.0,Assembler
2389,8,Clock In,2025-02-13T08:16:00,,,Assembler
2390,8,Clock Out,2025-02-13T15:16:00,2.0,12.0,Assembler
2391,9,Clock In,2025-02-13T08:30:00,,,Shuttering Carpenter
2392,9,Clock Out,2025-02-13T17:30:00,3.0,13.0,Shuttering Carpenter
2393,10,Clock In,2025-02-13T08:13:00,,,Steel Fixer
2394,10,Clock Out,2025-02-13T17:13:00,2.0,38.0,Steel Fixer
2395,11,Clock In,2025-02-13T08:01:00,,,Site Manager
2396,11,Clock Out,2025-02-13T17:01:00,1.0,26.0,Site Manager
2397,1,Clock In,2025-02-14T08:00:00,,,Shuttering Carpenter
2398,1,Clock Out,2025-02-14T18:00:00,4.0,3.0,Shuttering Carpenter
2399,2,Clock In,2025-02-14T08:25:00,,,Slinger
2400,2,Clock Out,2025-02-14T17:25:00,7.0,4.0,Slinger
2401,3,Clock In,2025-02-14T08:24:00,,,Assembler
2402,3,Clock Out,2025-02-14T15:24:00,1.0,34.0,Assembler
2403,4,Clock In,2025-02-14T08:12:00,,,Assembler
2404,4,Clock Out,2025-02-14T17:12:00,6.0,10.0,Assembler
2405,6,Clock In,2025-02-14T08:19:00,,,Slinger
2406,6,Clock Out,2025-02-14T15:19:00,7.0,24.0,Slinger
2407,8,Clock In,2025-02-14T08:06:00,,,Assembler
2408,8,Clock Out,2025-02-14T17:06:00,4.0,6.0,Assembler
2409,10,Clock In,2025-02-14T08:20:00,,,Steel Fixer
2410,10,Clock Out,2025-02-14T18:20:00,6.0,29.0,Steel Fixer
2411,1,Clock In,2025-02-15T08:15:00,,,Shuttering Carpenter
2412,1,Clock Out,2025-02-15T17:15:00,5.0,32.0,Shuttering Carpenter
2413,3,Clock In,2025-02-15T08:29:00,,,Assembler
2414,3,Clock Out,2025-02-15T15:29:00,6.0,33.0,Assembler
2415,4,Clock In,2025-02-15T08:02:00,,,Assembler
2416,4,Clock Out,2025-02-15T18:02:00,3.0,13.0,Assembler
2417,6,Clock In,2025-02-15T08:23:00,,,Slinger
2418,6,Clock Out,2025-02-15T15:23:00,3.0,18.0,Slinger
2419,9,Clock In,2025-02-15T08:14:00,,,Shuttering Carpenter
2420,9,Clock Out,2025-02-15T15:14:00,1.0,27.0,Shuttering Carpenter
